drugbank-id,name
EXPT00010,
EXPT02432,
EXPT00160,
EXPT02135,
EXPT02328,
EXPT03272,
EXPT00516,
EXPT03259,
EXPT02265,
EXPT01630,
EXPT01672,
EXPT02196,
EXPT01603,
EXPT00134,
DB12913,
EXPT02312,
EXPT03082,
EXPT01432,
EXPT02326,
EXPT02610,
EXPT00330,
EXPT01117,
EXPT01667,
EXPT01415,
EXPT02443,
EXPT01312,
EXPT01370,
EXPT03081,
EXPT00091,
EXPT02796,
EXPT00341,
EXPT02463,
EXPT02228,
EXPT00067,
EXPT02540,
EXPT00749,
DB04344,
EXPT00955,
EXPT02083,
EXPT00106,
EXPT01790,
EXPT01696,
EXPT02719,
EXPT02417,
EXPT00911,
EXPT02420,
EXPT02813,
EXPT03018,
EXPT00773,
EXPT01313,
EXPT02051,
EXPT03175,
EXPT02920,
EXPT02603,
EXPT01571,
EXPT00974,
EXPT01071,
EXPT00983,
DB08452,
EXPT01895,
EXPT02998,
EXPT01053,
EXPT00339,
EXPT02492,
EXPT00230,
EXPT00505,
EXPT01899,
EXPT02012,
EXPT00180,
EXPT00650,
EXPT02935,
EXPT02130,
EXPT00457,
EXPT01737,
EXPT01598,
EXPT03028,
EXPT01260,
EXPT00786,
EXPT00730,
EXPT03131,
EXPT02857,
EXPT01386,
EXPT01443,
EXPT00831,
EXPT00797,
DB04412,
EXPT01553,
EXPT00986,
EXPT01078,
EXPT01399,
EXPT00018,
EXPT00400,
EXPT02119,
EXPT00042,
EXPT02173,
EXPT00073,
EXPT01106,
EXPT02091,
EXPT02395,
EXPT01774,
EXPT00041,
EXPT00089,
EXPT02527,
EXPT02176,
EXPT02859,
EXPT02854,
EXPT00729,
EXPT03092,
EXPT01343,
EXPT00805,
EXPT02309,
EXPT01723,
EXPT01009,
EXPT00360,
EXPT01907,
EXPT00378,
EXPT01590,
DB02150,
EXPT01733,
EXPT00745,
EXPT01308,
EXPT01649,
EXPT00963,
EXPT01209,
EXPT00866,
EXPT02979,
EXPT00333,
EXPT01061,
EXPT00335,
EXPT01851,
EXPT00428,
EXPT02984,
EXPT01922,
EXPT01466,
EXPT02481,
EXPT02304,
EXPT00120,
EXPT01913,Vaporisateur Medicamente
EXPT00995,
EXPT01531,
EXPT00863,
EXPT01180,
EXPT00596,
EXPT01891,
EXPT01132,
EXPT01448,
EXPT02646,
EXPT00380,
EXPT00019,
EXPT01656,
EXPT00270,
EXPT00959,
EXPT02402,
EXPT01524,
DB08850,Theratramadol-90
DB04305,
EXPT03006,
EXPT00127,
EXPT01328,
EXPT00170,
EXPT02126,
EXPT01718,
EXPT02348,
EXPT00214,
EXPT02018,
EXPT02717,
EXPT02750,
EXPT01424,
EXPT02902,Zolinza
EXPT01574,
EXPT02834,
EXPT00591,
EXPT02692,
EXPT00201,
EXPT01640,
EXPT03119,
EXPT03209,
EXPT01492,
EXPT01257,
EXPT02764,
EXPT02428,
EXPT03103,
EXPT00938,
EXPT00649,
EXPT01676,
EXPT01799,
EXPT00611,
EXPT02731,
EXPT02468,
DB07442,
EXPT01096,
EXPT01931,
EXPT01240,
EXPT00782,
EXPT00997,
EXPT00780,
EXPT01471,
EXPT02172,
EXPT02773,
EXPT00484,
EXPT02566,
EXPT01491,
EXPT00870,
EXPT02658,
EXPT00206,
EXPT01261,
EXPT01467,
EXPT02215,
EXPT01939,
EXPT00394,
EXPT01222,
EXPT01018,
EXPT00011,
EXPT01140,
EXPT00715,
EXPT00539,
EXPT03060,
EXPT01950,
EXPT00543,
EXPT01528,
EXPT01591,
EXPT00486,
EXPT00086,
EXPT01099,
EXPT02861,
EXPT02938,
EXPT00937,
EXPT00231,
EXPT01425,
EXPT00607,
EXPT01149,
EXPT00712,
EXPT00338,
EXPT01481,
EXPT02560,
EXPT02323,
EXPT00648,
EXPT00344,
EXPT02004,
EXPT02412,
EXPT01626,
EXPT01784,
EXPT00756,
EXPT02556,
EXPT00647,
EXPT00351,
EXPT00657,
EXPT02071,
EXPT00033,
EXPT00841,
EXPT01863,
EXPT00354,
EXPT02406,
EXPT03310,
EXPT02256,
EXPT01509,
EXPT01772,
EXPT01473,
EXPT00799,
EXPT00162,
EXPT01323,
EXPT02372,
EXPT02278,
EXPT00038,
EXPT02184,
EXPT00949,
EXPT02473,
EXPT02026,
EXPT00285,
EXPT01114,
EXPT02073,
EXPT01610,
EXPT02330,
EXPT00906,Orphacol
EXPT01434,
EXPT00592,
EXPT00329,
EXPT02645,
EXPT00775,
EXPT03088,
EXPT02810,
EXPT00608,
EXPT01956,
EXPT03062,
EXPT01533,
EXPT00077,
EXPT01601,
EXPT02932,
EXPT02905,
EXPT00612,
EXPT02852,
EXPT00074,
EXPT00971,
EXPT02350,
EXPT03214,
EXPT00666,
EXPT00241,
EXPT00540,
EXPT03188,
EXPT01186,
EXPT02875,
EXPT02396,
EXPT01558,
EXPT01093,
EXPT02493,
EXPT02444,
EXPT03171,
EXPT01693,
EXPT00744,
EXPT02464,
EXPT01559,
EXPT02307,Zoo Chews Plus Iron
EXPT00267,
EXPT01507,Fucithalmic
EXPT00717,
EXPT00148,
EXPT02134,
EXPT02472,
EXPT02968,Medi-10
EXPT01126,
EXPT03117,
EXPT03309,
EXPT00379,
EXPT03160,
EXPT00473,
EXPT02167,
EXPT01056,
EXPT00842,
EXPT01605,
EXPT02726,
EXPT01567,
EXPT00716,
EXPT00495,
EXPT00424,
DB02389,
EXPT00698,
EXPT03279,
EXPT00032,
EXPT02093,
EXPT01342,
EXPT02284,
EXPT02705,
EXPT02117,
EXPT00503,
EXPT00414,
EXPT00244,
EXPT00173,
EXPT00233,
EXPT01973,
EXPT00610,
EXPT02653,
EXPT03205,
EXPT02595,
EXPT01886,
EXPT02613,
EXPT00956,
EXPT02364,
EXPT03095,
EXPT02929,
EXPT02694,
EXPT02479,
EXPT02722,
EXPT02727,
EXPT01908,
EXPT01671,
EXPT01379,
EXPT01038,
EXPT00300,
EXPT02201,
EXPT00559,
EXPT03288,
EXPT01506,
EXPT00736,
EXPT00315,
EXPT02977,Select Brand Anti-Nausea
EXPT00156,
EXPT02534,
EXPT01716,
EXPT02605,
EXPT00466,
EXPT00833,
EXPT00644,
EXPT01022,
EXPT01857,
EXPT01429,
EXPT00175,
EXPT01387,
EXPT02197,
EXPT01702,
EXPT02608,
EXPT03199,
EXPT01122,
EXPT01933,
EXPT00025,
EXPT00523,
EXPT00357,
EXPT02380,
EXPT00399,
EXPT02140,
EXPT03049,
EXPT01385,
EXPT01462,
EXPT02644,
EXPT00377,
EXPT03163,
EXPT02260,
EXPT02819,
EXPT01427,
EXPT00651,
EXPT02170,
EXPT01161,
EXPT00391,
EXPT01570,
EXPT02276,
EXPT01416,
EXPT00826,
EXPT01948,
EXPT02793,
EXPT03033,
EXPT00828,
EXPT00748,
EXPT02488,
EXPT02606,
EXPT03237,
EXPT01119,
EXPT01997,
EXPT02963,
EXPT01487,
EXPT00124,
EXPT02954,
EXPT00930,
EXPT01836,
EXPT01519,
EXPT01643,
DB03377,
EXPT00141,
EXPT01241,
EXPT00204,
EXPT02299,
EXPT00308,
EXPT01520,
EXPT00386,
DB04390,
EXPT02664,
EXPT03122,
EXPT02557,
EXPT00257,
EXPT00327,
EXPT03025,
EXPT01248,
EXPT01259,
EXPT00443,
EXPT00003,
EXPT01337,
EXPT01622,
EXPT01371,
EXPT02829,
EXPT01080,
EXPT01904,
EXPT01838,
EXPT00720,
EXPT01634,
EXPT02203,
EXPT02084,
EXPT01963,
EXPT02332,
EXPT02400,
EXPT02956,
EXPT01878,
EXPT01266,
EXPT00318,
EXPT01303,
EXPT03128,
EXPT02503,
EXPT02535,
EXPT00680,
EXPT00056,
EXPT02227,
EXPT01242,
EXPT01686,
EXPT01848,
EXPT01098,
EXPT00001,
EXPT00191,
EXPT00724,
EXPT00658,
EXPT00136,
EXPT02150,Nutrineal Pd4
EXPT02924,
EXPT00480,
EXPT02248,
EXPT03212,
EXPT03189,
EXPT01067,
EXPT02088,
EXPT01199,
EXPT02647,
EXPT00781,
EXPT00762,
EXPT02475,
EXPT00834,
EXPT01321,
EXPT00303,
EXPT01402,
EXPT00977,
EXPT00536,
EXPT00059,
EXPT00525,
EXPT00927,
EXPT02043,
EXPT02343,
EXPT03284,
EXPT01286,
EXPT03285,
EXPT02872,
EXPT01390,
EXPT00746,
EXPT02019,
EXPT03308,
EXPT01262,
EXPT03140,
EXPT01958,
DB01660,
EXPT00990,
EXPT00064,
EXPT02244,
EXPT03003,
EXPT02086,
EXPT00286,
EXPT00589,
EXPT02907,
EXPT03149,
EXPT01858,
EXPT01941,
EXPT00404,
EXPT01842,
EXPT01898,
EXPT00115,
EXPT01469,
EXPT01709,
EXPT01757,
EXPT00190,
EXPT00471,
EXPT00769,
EXPT01687,
EXPT02762,
EXPT02669,
EXPT02436,
EXPT02238,
EXPT01780,
EXPT02200,
DB01869,
EXPT00791,
EXPT01045,
EXPT01597,
EXPT02674,
EXPT01513,
EXPT02327,
EXPT02561,
EXPT03151,
EXPT02667,
EXPT00593,
EXPT02626,
EXPT00008,
EXPT01008,
EXPT01578,
EXPT03197,
EXPT03015,
EXPT01755,
EXPT02394,
EXPT03057,
EXPT02715,
EXPT00738,
EXPT02614,
EXPT02240,
EXPT00334,
EXPT03089,
EXPT03271,
EXPT01942,
EXPT00346,
EXPT03058,
EXPT03044,
EXPT01682,
EXPT02210,
EXPT00823,
EXPT01690,
EXPT02916,
EXPT02741,
EXPT02735,
EXPT00545,
EXPT02596,
EXPT01906,
EXPT01662,
EXPT00419,
EXPT03147,
EXPT00575,
EXPT02441,
EXPT01670,
EXPT00609,
EXPT01349,
EXPT00438,
EXPT01063,
EXPT00851,
EXPT02660,
EXPT00317,
EXPT02006,Vitafol Plus
EXPT00155,
EXPT00924,
EXPT00966,
EXPT03182,
EXPT02990,
EXPT02634,
EXPT01750,
EXPT00184,
EXPT02570,
EXPT03110,
EXPT00269,
EXPT01276,
EXPT01665,
EXPT02236,
EXPT03256,
EXPT01762,
EXPT02410,
EXPT02074,
EXPT01900,
EXPT02390,
EXPT03177,
EXPT02485,
EXPT00092,
EXPT00616,
EXPT00046,
EXPT03180,
EXPT01352,
EXPT03164,
EXPT01043,
EXPT03042,
EXPT03297,
EXPT02186,
EXPT02127,
EXPT00227,
EXPT02141,
EXPT02934,
EXPT00820,
EXPT02032,
EXPT02365,
EXPT02748,
EXPT01332,
EXPT01195,
EXPT00312,
EXPT01215,
EXPT00062,
EXPT03280,
EXPT01072,
EXPT02840,
EXPT02146,
EXPT01494,
EXPT00177,
EXPT02651,
EXPT02642,
EXPT02360,
EXPT02049,
EXPT02673,
EXPT00084,
EXPT00864,
EXPT03178,
EXPT01830,
EXPT00348,
DB11307,Clear Cell Salicylic Clarifying Tonic
EXPT00527,
EXPT03152,
EXPT00247,Mag 2 Pwr 1.5gm/pck
EXPT02676,
EXPT01619,
EXPT01756,
EXPT02693,
EXPT00055,
EXPT03069,
EXPT01341,
EXPT02617,
EXPT02237,
EXPT03191,
EXPT00288,
EXPT02743,
EXPT02439,
EXPT03136,
EXPT00321,
EXPT01193,
DB11931,
EXPT00624,
EXPT01166,
EXPT02281,
EXPT00108,
EXPT01631,
EXPT02904,
EXPT01475,
EXPT00088,
EXPT00634,
EXPT02914,
EXPT00110,
EXPT00006,
EXPT03125,
EXPT01810,
EXPT00045,
EXPT03114,
EXPT02204,
EXPT00669,
EXPT00412,Miogan Pws 20mg/vial
EXPT02858,
EXPT01625,
EXPT00770,
EXPT01871,
EXPT02383,
EXPT00020,
EXPT01360,
EXPT02704,
EXPT02010,
EXPT00692,
EXPT00208,
EXPT00690,
DB02769,
EXPT01376,
EXPT01692,
EXPT03154,
DB02682,
EXPT01391,EnLyte
EXPT00363,
EXPT00113,
EXPT01060,
EXPT00687,
EXPT02643,
EXPT01463,
EXPT03185,
EXPT01175,
EXPT01150,
EXPT00125,
EXPT00282,
EXPT01960,
EXPT03034,
EXPT01550,
EXPT01980,
EXPT02082,
EXPT01154,
DB04184,VoSoL HC
EXPT02511,
EXPT02318,
EXPT01758,
EXPT00980,
EXPT01918,
EXPT03017,
EXPT01012,
EXPT02628,
EXPT02630,Manorapid Synergy
EXPT01852,
EXPT00250,
EXPT02899,
EXPT02943,
EXPT00037,
EXPT02554,
EXPT01407,
EXPT00243,
EXPT03249,
EXPT00750,
EXPT02700,
EXPT02450,
EXPT02191,
EXPT02451,
EXPT02037,
EXPT01712,
EXPT02965,Zenol Powerfulx Recoverycream
EXPT02161,
EXPT01414,
EXPT01972,
EXPT01747,
EXPT03068,
EXPT01358,
EXPT00316,
EXPT01139,
EXPT03043,
EXPT02945,
EXPT02389,
EXPT02652,
EXPT01236,
EXPT00763,
EXPT01589,
EXPT02456,Teysuno
EXPT00463,
EXPT01081,
EXPT01307,
EXPT00623,
EXPT02068,
EXPT02957,
EXPT00427,
EXPT01817,
EXPT00600,
EXPT01268,
EXPT01485,
EXPT00491,
EXPT01288,
EXPT01142,
EXPT01735,
EXPT01290,
EXPT01368,
EXPT02366,
EXPT02926,
EXPT00985,
EXPT02666,
EXPT02670,
EXPT00337,
EXPT02401,
EXPT02736,
EXPT01954,
EXPT00060,
EXPT01611,
EXPT00238,
EXPT02474,
EXPT01007,
EXPT02081,
EXPT01548,
EXPT01394,
EXPT03000,
EXPT02298,
EXPT00555,
EXPT01458,Pediatric Infuvite Multiple Vitamins for Infusion
EXPT02552,
EXPT02991,
EXPT03046,
EXPT02826,
EXPT01219,
EXPT02476,
EXPT02601,
EXPT01917,ZYCAZIN Antiseptic Liquid
EXPT01470,
EXPT00403,
EXPT01137,
EXPT00743,
EXPT00049,
EXPT01890,
EXPT03022,
EXPT01131,
EXPT02681,
EXPT03126,
EXPT00063,
EXPT00449,
EXPT01397,
EXPT02434,
EXPT00442,
EXPT01151,
EXPT01073,
EXPT01283,
EXPT02187,
EXPT01285,
EXPT02044,
EXPT02996,
EXPT01247,
EXPT01510,
EXPT01544,
EXPT01707,
EXPT00899,
EXPT02640,
EXPT00098,
EXPT01083,
EXPT02856,
EXPT01568,
EXPT00542,
EXPT02255,
EXPT02893,
EXPT03120,
EXPT02917,
EXPT02622,
EXPT01775,
EXPT02381,
EXPT02136,
EXPT02077,
EXPT02586,
EXPT02959,
EXPT02659,
EXPT01862,
EXPT00147,
EXPT03161,
EXPT02048,
EXPT02344,
DB09544,Navstel
EXPT01493,
EXPT00783,
EXPT01031,
EXPT01505,
EXPT00169,
EXPT01208,
EXPT01722,
EXPT00075,
EXPT00882,
EXPT01238,
EXPT00202,
EXPT02931,
EXPT02111,
EXPT03277,
EXPT00901,
EXPT01879,
EXPT02214,
EXPT02724,
EXPT01593,
EXPT02362,
EXPT00534,
EXPT02975,
EXPT00069,
EXPT00705,
EXPT01636,
EXPT00614,
EXPT01901,
EXPT00448,
EXPT00819,
EXPT02961,
EXPT03039,
EXPT01818,
DB03131,
EXPT02524,
EXPT03038,
EXPT01794,
EXPT00332,
EXPT02313,
EXPT02031,
EXPT01037,
EXPT01870,
EXPT02455,
EXPT03121,
EXPT02923,
EXPT02169,
EXPT02285,
EXPT02279,
EXPT01719,
EXPT02189,
DB03969,
EXPT00877,
EXPT01289,
EXPT01865,
EXPT02553,
EXPT01778,
EXPT00353,
EXPT01486,
EXPT00553,
EXPT02171,
EXPT00295,
EXPT03137,
EXPT00374,
EXPT02039,
EXPT00189,
EXPT03135,
EXPT02611,
EXPT01041,
EXPT00907,
EXPT01514,
EXPT00221,
EXPT00213,
EXPT01751,
EXPT01957,
EXPT03270,
EXPT02679,
EXPT00904,
EXPT01599,
EXPT02889,
EXPT03298,
EXPT03029,
EXPT03168,
EXPT01344,
EXPT02648,
EXPT01811,
EXPT01989,
EXPT00796,
EXPT01720,Panhematin
EXPT02520,
EXPT02101,
EXPT00222,
EXPT00168,
EXPT02426,
EXPT00215,
EXPT01875,
EXPT02015,
EXPT01297,
EXPT02038,
EXPT01029,
EXPT03096,
EXPT00047,
EXPT01144,
EXPT03201,
EXPT01624,
EXPT01806,
EXPT03153,
EXPT02843,
EXPT00673,
EXPT02986,
EXPT01176,
EXPT00577,
EXPT02974,
EXPT00874,
EXPT01197,
EXPT00706,
EXPT00153,
EXPT02224,
EXPT03172,
EXPT01562,
EXPT02521,
EXPT02571,
EXPT00456,
EXPT00027,
EXPT00709,
EXPT00150,
EXPT00740,
EXPT00759,
EXPT03016,
EXPT00470,
EXPT03196,
EXPT03183,
EXPT00560,
EXPT00891,
EXPT01970,
EXPT02910,
EXPT01490,
EXPT02120,
EXPT02219,
EXPT02301,
EXPT02836,
EXPT02494,
EXPT03252,
EXPT02293,
EXPT03032,
EXPT01459,
EXPT00057,
EXPT02295,
EXPT02913,
EXPT01189,
EXPT01557,
EXPT00747,
EXPT02102,
EXPT02152,
EXPT02815,
EXPT02752,
EXPT00296,
EXPT02833,
EXPT02408,
EXPT01600,
EXPT00751,
EXPT01681,
EXPT02776,
EXPT00686,
EXPT01637,
EXPT01400,
EXPT01632,
EXPT02930,
EXPT03157,
EXPT01966,
EXPT02030,
EXPT01179,
DB04550,
EXPT02164,
EXPT01820,
EXPT00998,
EXPT02449,
EXPT02199,
EXPT02188,
EXPT01377,
EXPT01576,
EXPT01789,
EXPT01521,
EXPT02698,
EXPT01267,
EXPT00355,
EXPT00294,
EXPT02148,
EXPT00973,
EXPT01873,
DB03334,
EXPT03211,
EXPT00151,
EXPT01375,
EXPT01356,
EXPT03299,
EXPT02243,
EXPT02156,
EXPT00896,
EXPT00567,
EXPT00752,
EXPT01953,
EXPT00304,
EXPT00493,
EXPT03264,
EXPT00836,
EXPT01389,
EXPT01527,
EXPT01607,
EXPT03283,
EXPT03293,
EXPT03294,
EXPT01042,
EXPT02280,
EXPT02311,
EXPT00839,
EXPT02036,
EXPT00024,
EXPT01036,
EXPT01969,
EXPT01967,
EXPT00731,
EXPT01909,
EXPT01206,
DB02387,
EXPT01668,
EXPT01946,
EXPT01016,
EXPT02539,
EXPT02927,
EXPT03087,
EXPT01065,
EXPT01694,
EXPT03059,
EXPT02231,
EXPT01580,
EXPT02942,
EXPT00365,
EXPT00774,
EXPT01844,
EXPT00030,
EXPT00198,
EXPT01484,
EXPT02751,
EXPT01403,
EXPT03307,
EXPT03066,
EXPT00105,
EXPT02721,
EXPT01538,
EXPT02981,
EXPT02828,
DB03599,
EXPT02440,Oxyphenbutazone 100mg Tablets
EXPT03266,
EXPT02707,
EXPT01167,
EXPT02110,
EXPT00541,
EXPT00322,
EXPT02619,
EXPT01539,
EXPT03109,
EXPT00302,
EXPT02851,
EXPT01826,
EXPT01889,
DB03838,
EXPT01172,
EXPT01647,
EXPT01594,
DB12922,
EXPT00039,
EXPT00229,
EXPT00936,
EXPT00754,
EXPT00167,
EXPT01405,
EXPT00504,
EXPT00172,
EXPT00209,
EXPT00979,Vita-Rx Diabetic Vitamin
EXPT02786,
EXPT01959,
EXPT00392,
EXPT02354,
DB07690,Kybella
EXPT00237,
EXPT00635,
EXPT00358,
EXPT01273,
EXPT00154,
EXPT00433,
EXPT01930,
EXPT02377,
EXPT01829,
EXPT03144,
EXPT02754,
EXPT02056,
EXPT01335,
EXPT01359,
EXPT01617,
EXPT02563,
EXPT00898,
EXPT01555,
DB02157,
EXPT01298,
EXPT00107,
EXPT01013,
EXPT00171,
EXPT02491,
EXPT01991,
EXPT01914,
EXPT00713,
EXPT00850,
EXPT02029,
EXPT03078,Nitrotan
EXPT02024,
EXPT03273,
EXPT02654,
EXPT00085,
EXPT01010,
EXPT00594,
EXPT02080,
EXPT02587,
EXPT02415,
EXPT02714,
EXPT02125,
EXPT03194,
EXPT00583,
EXPT02867,
EXPT00725,
EXPT00212,
EXPT02452,
EXPT01244,
EXPT00297,
EXPT03063,
EXPT01232,
EXPT00825,
EXPT00878,
EXPT03193,
EXPT03112,
EXPT03129,
EXPT01120,
EXPT02969,
EXPT03155,
EXPT01653,
EXPT00873,
EXPT00183,
EXPT02526,
EXPT02790,
EXPT02830,
EXPT00931,
EXPT03208,
DB12918,
EXPT02002,
EXPT02838,
EXPT02142,
EXPT02863,
EXPT01284,
EXPT03312,
EXPT01482,
EXPT01066,
EXPT00021,
EXPT00278,
EXPT01354,
EXPT02689,
EXPT00441,
EXPT00641,
EXPT03224,
EXPT02062,
EXPT00326,
EXPT03090,
EXPT00245,
EXPT03258,
EXPT03195,
EXPT02324,
EXPT01127,
DB02344,
EXPT01196,
EXPT03108,
EXPT03250,
EXPT01659,
EXPT02482,
EXPT00070,
EXPT00054,
EXPT00052,
EXPT00159,
EXPT02831,
EXPT01346,
EXPT01133,
EXPT03267,
EXPT02147,
EXPT01002,
EXPT01454,
EXPT02522,
EXPT01388,
EXPT02319,
EXPT02918,
EXPT01315,
EXPT00293,
EXPT00375,
EXPT01198,
EXPT02338,
EXPT02744,
EXPT00195,
EXPT01947,
EXPT01115,
EXPT01934,
EXPT01438,
EXPT03072,Tham Solution 36mg/ml
EXPT00417,
DB11070,Zatean-CH
EXPT00619,
EXPT02763,
EXPT01239,
EXPT02769,
EXPT03176,
EXPT00252,
EXPT00216,
EXPT00808,
EXPT02641,
EXPT00719,
EXPT01695,
EXPT01152,
EXPT01741,
EXPT02740,
EXPT01217,
DB04319,
EXPT01861,
EXPT01280,
EXPT00138,
EXPT00703,
EXPT02268,
EXPT00551,
EXPT01094,
EXPT00454,
DB08243,
EXPT01336,
EXPT02067,
EXPT02011,
EXPT01522,
EXPT01226,
EXPT02437,
EXPT00345,
EXPT03241,
EXPT00675,Urophen Mb
EXPT01440,
EXPT01981,
EXPT02607,Surfaxin
EXPT02317,
EXPT01134,
EXPT02158,
EXPT03187,
EXPT01965,
EXPT00446,
EXPT02235,
EXPT00766,
EXPT00284,
EXPT01203,
EXPT02696,
EXPT02042,
EXPT01786,
EXPT02992,
EXPT01103,
EXPT02154,
EXPT01465,
EXPT00119,
EXPT01102,
EXPT03085,
EXPT02900,
EXPT01725,
EXPT01431,
EXPT01327,
EXPT01331,
EXPT01840,
EXPT02782,
EXPT03206,
EXPT00186,
EXPT00099,
EXPT02677,
EXPT02528,
EXPT02220,
EXPT02414,
EXPT02680,
EXPT03014,
EXPT01602,
EXPT03027,
EXPT00801,
EXPT01295,
EXPT01866,
EXPT03278,
EXPT00109,
EXPT01444,Root Canal Therapy
EXPT01382,
EXPT03281,
EXPT00248,
EXPT00902,
EXPT00732,
EXPT00920,
EXPT01955,
EXPT01028,
EXPT00969,Vaporisateur Medicamente
EXPT02816,
EXPT02275,
EXPT03133,
EXPT01229,
EXPT02958,
EXPT01030,
EXPT01644,
EXPT00529,
EXPT01846,
EXPT02466,
EXPT02262,
EXPT02897,
EXPT00023,
EXPT02577,
EXPT02352,
EXPT01264,
EXPT02955,
EXPT01971,
DB02003,
EXPT00876,
EXPT02951,
EXPT01363,
EXPT00489,
EXPT02657,
DB04091,
EXPT00627,
EXPT02245,
DB01507,
EXPT01023,
EXPT02649,
EXPT01588,
EXPT00708,
EXPT00383,
EXPT02737,
EXPT01552,
EXPT00265,
EXPT01880,
EXPT00563,
EXPT02928,
EXPT02818,
EXPT02168,
EXPT00188,
EXPT01773,
EXPT00910,
EXPT02695,
EXPT03021,
EXPT00900,
DB02737,
EXPT02780,
EXPT03203,YouGreen F
EXPT02869,
EXPT00117,
EXPT00934,
EXPT00665,
EXPT00416,
EXPT00164,
EXPT02070,
EXPT02624,
EXPT01381,
EXPT01021,
EXPT00482,
EXPT03239,
EXPT01372,
EXPT00702,
EXPT02149,
EXPT01110,
EXPT02712,
EXPT01489,
EXPT02206,
EXPT00279,
EXPT00531,
EXPT02774,
EXPT00861,
EXPT01275,
EXPT00689,
EXPT01633,
EXPT00387,
EXPT02805,
EXPT03292,
EXPT01845,
EXPT02797,
EXPT01316,
EXPT02469,
EXPT01777,
EXPT02460,
EXPT01353,
EXPT02523,
EXPT01274,
EXPT01339,
EXPT02629,
EXPT01187,
EXPT03263,
EXPT01004,
EXPT03061,
EXPT02860,
EXPT00050,
EXPT01123,
EXPT02866,
EXPT01145,
EXPT01809,
EXPT01488,
EXPT01655,
EXPT02898,
EXPT01088,
EXPT00871,
EXPT02303,
EXPT00832,
EXPT00582,
EXPT00847,
EXPT02877,
EXPT01911,
EXPT03247,
EXPT00291,
EXPT02966,
EXPT02995,
EXPT01779,
EXPT02124,
DB04251,
EXPT02087,
EXPT03134,
EXPT01177,
EXPT02850,
EXPT03166,
EXPT00306,
EXPT02249,
EXPT00813,
EXPT02759,
EXPT01451,
EXPT00988,
EXPT02078,
EXPT00500,
EXPT02001,
EXPT01111,
EXPT01128,
EXPT00220,
EXPT01366,
EXPT00638,
EXPT01994,
EXPT01781,
EXPT01011,
EXPT00862,
EXPT00785,
EXPT02409,
EXPT02964,
EXPT00855,
EXPT00694,
EXPT03210,
EXPT02612,
EXPT03244,
EXPT00628,
EXPT01714,
EXPT00788,
EXPT00636,
EXPT03124,
EXPT01017,
EXPT00590,
EXPT02222,
EXPT02424,
DB14032,
EXPT01925,
EXPT02212,
EXPT02157,
EXPT01534,
EXPT01577,
EXPT00371,
EXPT02685,
EXPT01113,
EXPT03143,
EXPT02329,
EXPT00323,
EXPT02982,
EXPT01125,
EXPT03282,
EXPT00260,
EXPT00840,
EXPT00989,
EXPT00852,
EXPT01357,Zoo Chews Plus Iron
EXPT02034,
EXPT00072,
EXPT02306,
EXPT00465,
EXPT00952,
EXPT00061,
EXPT02132,
DB03324,
EXPT01742,
EXPT02308,
EXPT00888,
EXPT02384,
EXPT00258,
EXPT00131,
EXPT02627,
EXPT02691,
EXPT00707,
EXPT02233,
EXPT01885,
EXPT03179,
EXPT02250,
EXPT01849,
EXPT01401,
EXPT00130,
EXPT02339,
EXPT00857,
EXPT01706,
EXPT00207,
EXPT01512,
EXPT01270,
EXPT01153,
EXPT02487,
EXPT02174,
EXPT00043,
EXPT01974,
EXPT02356,
EXPT01767,
EXPT01791,
EXPT00305,
EXPT02251,
EXPT01158,
EXPT02040,
EXPT02107,
EXPT02445,
EXPT01130,
EXPT01769,
EXPT00193,
EXPT00488,
DB12103,
EXPT00584,
EXPT03190,
EXPT00777,
EXPT00359,
EXPT00398,
EXPT03174,
EXPT00617,
EXPT01234,
EXPT02771,
EXPT00926,
EXPT00101,
EXPT00178,
EXPT00431,
EXPT01771,
EXPT03300,
EXPT02999,
EXPT00526,
EXPT02862,
EXPT02314,
EXPT00727,
EXPT01881,
EXPT01477,
EXPT01796,
EXPT00672,
EXPT01999,
EXPT01108,
EXPT01087,
EXPT03019,
EXPT02138,
EXPT01529,
EXPT00684,
EXPT01921,
EXPT02115,
EXPT01411,
EXPT01318,
EXPT00395,
EXPT02045,
EXPT01797,
EXPT00256,
EXPT00485,
EXPT01664,
EXPT00884,
EXPT01480,
EXPT02059,
EXPT01660,
EXPT00668,
EXPT01776,
EXPT00633,
EXPT00697,
EXPT00631,
EXPT01850,
EXPT01877,
EXPT02720,
EXPT01086,
EXPT02013,
EXPT00228,
EXPT01952,
EXPT01748,
EXPT01825,
EXPT00464,
EXPT00933,
EXPT00118,
EXPT00678,
EXPT02588,
EXPT00373,
EXPT01793,
DB11055,Technescan PYP
EXPT02807,
EXPT01887,
EXPT03099,
EXPT01105,
EXPT03231,
DB04056,
EXPT02358,
EXPT00347,
EXPT01263,
EXPT00699,
EXPT01211,
EXPT03181,
EXPT01495,Nauzene
EXPT03170,
EXPT00939,
EXPT02620,
EXPT01294,
EXPT02512,
EXPT00790,
EXPT01896,
EXPT01982,
EXPT01309,
DB03519,
EXPT00083,
EXPT01642,
EXPT02139,
EXPT00953,
EXPT00664,
EXPT01606,
EXPT01782,
EXPT01052,
EXPT01677,
EXPT02678,
EXPT00467,
EXPT01452,
EXPT01744,
EXPT02118,
