drugbank-id,resource,url
APRD00508,Drugs.com,http://www.drugs.com/cdi/terbinafine.html
APRD01171,RxList,http://www.rxlist.com/cgi/generic3/penicillamine.htm
APRD01171,Drugs.com,http://www.drugs.com/cdi/penicillamine.html
APRD00197,RxList,http://www.rxlist.com/cgi/generic/prednisolone.htm
APRD00197,Drugs.com,http://www.drugs.com/cdi/prednisolone-acetate-drops.html
DB06895,RxList,http://www.rxlist.com/cgi/generic3/diflunisal.htm
DB06895,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dol1145.shtml
DB06895,Drugs.com,http://www.drugs.com/cdi/diflunisal.html
APRD00699,RxList,http://www.rxlist.com/cgi/generic3/levitra.htm
APRD00699,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lev1688.shtml
APRD00699,Drugs.com,http://www.drugs.com/cdi/vardenafil.html
APRD00254,RxList,http://www.rxlist.com/cgi/generic2/ranitbc.htm
APRD00254,Drugs.com,http://www.drugs.com/ranitidine.html
EXPT01437,RxList,http://www.rxlist.com/cgi/generic2/tacrolimus.htm
EXPT01437,Drugs.com,http://www.drugs.com/cdi/tacrolimus.html
APRD00759,RxList,http://www.rxlist.com/cgi/generic/benzphet.htm
APRD00759,Drugs.com,http://www.drugs.com/cdi/benzphetamine.html
APRD00736,Drugs.com,http://www.drugs.com/international/alprenolol.html
APRD00541,Drugs.com,http://www.drugs.com/cons/ritodrine-oral-intravenous.html
APRD00629,RxList,http://www.rxlist.com/cgi/generic/benzon.htm
APRD00629,Drugs.com,http://www.drugs.com/cdi/benzonatate.html
DB04507,RxList,http://www.rxlist.com/cgi/generic/dorzolamide.htm
DB04507,Drugs.com,http://www.drugs.com/cdi/dorzolamide-drops.html
APRD00230,Drugs.com,http://www.drugs.com/mtm/suprofen-ophthalmic.html
APRD00589,RxList,http://www.rxlist.com/cgi/generic3/terbutaline.htm
APRD00589,Drugs.com,http://www.drugs.com/cdi/terbutaline.html
APRD01302,Drugs.com,http://www.drugs.com/cdi/conivaptan.html
APRD01078,RxList,http://www.rxlist.com/cgi/generic2/lotemax.htm
APRD01078,Drugs.com,http://www.drugs.com/international/loteprednol.html
APRD01005,RxList,http://www.rxlist.com/cgi/generic2/guaifen.htm
APRD01005,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tus1463.shtml
APRD01005,Drugs.com,http://www.drugs.com/guaifenesin.html
APRD00388,Drugs.com,http://www.drugs.com/international/flupentixol.html
APRD00950,RxList,http://www.rxlist.com/cgi/generic3/eprosartan.htm
APRD00950,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tev1538.shtml
APRD00950,Drugs.com,http://www.drugs.com/cdi/eprosartan.html
DB02439,RxList,http://www.rxlist.com/cgi/generic2/sirolimus.htm
DB02439,Drugs.com,http://www.drugs.com/cdi/sirolimus.html
APRD00545,RxList,http://www.rxlist.com/cgi/generic2/chlorhexidine.htm
APRD00545,Drugs.com,http://www.drugs.com/cdi/chlorhexidine-liquid.html
APRD00226,RxList,http://www.rxlist.com/cgi/generic3/emtriva.htm
APRD00226,Drugs.com,http://www.drugs.com/cdi/emtricitabine.html
APRD00721,RxList,http://www.rxlist.com/cgi/generic2/chloroth.htm
APRD00721,Drugs.com,http://www.drugs.com/cdi/chlorothiazide.html
APRD00523,RxList,http://www.rxlist.com/cgi/generic/quinap.htm
APRD00523,PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Acc1002.html&contentName=Accupril&contentId=03
APRD00523,Drugs.com,http://www.drugs.com/cdi/quinapril.html
APRD00880,RxList,http://www.rxlist.com/cgi/generic/clomiph.htm
APRD00880,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/clo1088.shtml
APRD00455,RxList,http://www.rxlist.com/cgi/generic2/isodinit.htm
APRD00455,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/iso1212.shtml
APRD00455,Drugs.com,http://www.drugs.com/cdi/isosorbide-dinitrate.html
DB02782,RxList,http://www.rxlist.com/cgi/generic/risedronate.htm
DB02782,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/act1580.shtml
DB02782,Drugs.com,http://www.drugs.com/cdi/risedronate-tablets.html
APRD00394,RxList,http://www.rxlist.com/cgi/generic/alamast.htm
APRD00394,Drugs.com,http://www.drugs.com/cdi/pemirolast.html
APRD00294,RxList,http://www.rxlist.com/cgi/generic2/bumetan.htm
APRD00294,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/bum1058.shtml
APRD00294,Drugs.com,http://www.drugs.com/cdi/bumetanide.html
APRD00249,RxList,http://www.rxlist.com/cgi/generic3/mustargen.htm
APRD00249,Drugs.com,http://www.drugs.com/cdi/mechlorethamine.html
APRD01002,RxList,http://www.rxlist.com/cgi/generic/granisetron.htm
APRD01002,Drugs.com,http://www.drugs.com/cdi/granisetron.html
APRD00917,RxList,http://www.rxlist.com/cgi/generic2/diene.htm
APRD00817,RxList,http://www.rxlist.com/cgi/generic2/fluress.htm
APRD01053,RxList,http://www.rxlist.com/cgi/generic3/fedex.htm
APRD01053,Drugs.com,http://www.drugs.com/cdi/iron-dextran.html
APRD00640,RxList,http://www.rxlist.com/cgi/generic2/testolactone.htm
APRD00640,Drugs.com,http://www.drugs.com/cdi/testolactone.html
APRD01220,RxList,http://www.rxlist.com/cgi/generic3/rimexol.htm
APRD01220,Drugs.com,http://www.drugs.com/cdi/rimexolone.html
APRD00313,RxList,http://www.rxlist.com/cgi/generic/triazolam.htm
APRD00313,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/hal1192.shtml
APRD00313,Drugs.com,http://www.drugs.com/cdi/triazolam.html
APRD00738,RxList,http://www.rxlist.com/cgi/generic/dhydalco.htm
APRD00738,Drugs.com,http://www.drugs.com/alcohol.html
APRD01216,RxList,http://www.rxlist.com/cgi/generic2/ultiva.htm
APRD01216,Drugs.com,http://www.drugs.com/cdi/remifentanil.html
DB02392,RxList,http://www.rxlist.com/cgi/generic3/didanosine.htm
DB02392,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/vid1482.shtml
DB02392,Drugs.com,http://www.drugs.com/cdi/didanosine-chewable-dispersible-buffered-tablets.html
APRD00827,Drugs.com,http://www.drugs.com/mtm/bitolterol-inhalation.html
APRD00251,RxList,http://www.rxlist.com/cgi/generic3/edecrin.htm
APRD00251,Drugs.com,http://www.drugs.com/cdi/ethacrynate-sodium.html
APRD00481,RxList,http://www.rxlist.com/cgi/generic/ondansetron.htm
APRD00481,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zof1501.shtml
APRD00481,Drugs.com,http://www.drugs.com/cdi/ondansetron.html
DB06863,RxList,http://www.rxlist.com/cgi/generic2/bimatoprost.htm
DB06863,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lum1578.shtml
DB06863,Drugs.com,http://www.drugs.com/cdi/bimatoprost-drops.html
APRD00344,RxList,http://www.rxlist.com/cgi/generic/gabitril.htm
APRD00344,Drugs.com,http://www.drugs.com/cdi/tiagabine.html
APRD00080,RxList,http://www.rxlist.com/cgi/generic/cocaine.htm
APRD00080,Drugs.com,http://www.drugs.com/cons/cocaine-hydrochloride-topical.html
APRD00136,RxList,http://www.rxlist.com/cgi/generic/quinidine.htm
APRD00136,Drugs.com,http://www.drugs.com/cdi/quinidine-gluconate-controlled-release-tablets.html
APRD00004,RxList,http://www.rxlist.com/cgi/generic3/zonisamide.htm
APRD00004,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zon1564.shtml
APRD00004,Drugs.com,http://www.drugs.com/cdi/zonisamide.html
APRD01165,RxList,http://www.rxlist.com/cgi/generic4/zemplar_caps.htm
APRD01165,Drugs.com,http://www.drugs.com/cdi/paricalcitol.html
APRD01260,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tin1701.shtml
APRD01260,Drugs.com,http://www.drugs.com/cdi/tinidazole.html
APRD00439,RxList,http://www.rxlist.com/cgi/generic/prandin.htm
APRD00439,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pra1343.shtml
APRD00439,Drugs.com,http://www.drugs.com/cdi/repaglinide.html
APRD00787,RxList,http://www.rxlist.com/cgi/generic3/amantadine.htm
APRD00787,Drugs.com,http://www.drugs.com/cdi/amantadine.html
APRD00631,RxList,http://www.rxlist.com/cgi/generic/metron.htm
APRD00631,Drugs.com,http://www.drugs.com/metronidazole.html
APRD00927,RxList,http://www.rxlist.com/cgi/generic/dinoprostone.htm
APRD00927,Drugs.com,http://www.drugs.com/cdi/dinoprostone-gel.html
APRD00169,RxList,http://www.rxlist.com/cgi/generic2/almotriptan.htm
APRD00169,Drugs.com,http://www.drugs.com/cdi/almotriptan.html
APRD01232,RxList,http://www.rxlist.com/cgi/generic/trobicin.htm
APRD01232,Drugs.com,http://www.drugs.com/mtm/spectinomycin.html
APRD01061,RxList,http://www.rxlist.com/cgi/generic/ketotifen.htm
APRD01061,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zad1598.shtml
APRD01061,Drugs.com,http://www.drugs.com/cdi/ketotifen-drops.html
APRD00670,RxList,http://www.rxlist.com/cgi/generic3/suboxone.htm
APRD00670,Drugs.com,http://www.drugs.com/cdi/buprenorphine.html
APRD00213,RxList,http://www.rxlist.com/cgi/generic/cyclobnz.htm
APRD00213,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fle1179.shtml
APRD00213,Drugs.com,http://www.drugs.com/cyclobenzaprine.html
APRD00651,RxList,http://www.rxlist.com/cgi/generic3/phenoxybenz.htm
APRD00651,Drugs.com,http://www.drugs.com/cdi/phenoxybenzamine.html
APRD00296,RxList,http://www.rxlist.com/cgi/generic/famot.htm
APRD00296,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pep1325.shtml
APRD00296,Drugs.com,http://www.drugs.com/famotidine.html
APRD00809,RxList,http://www.rxlist.com/cgi/generic3/vidaza.htm
APRD00809,Drugs.com,http://www.drugs.com/cdi/azacitidine.html
DB05379,RxList,http://www.rxlist.com/cgi/generic/misopro.htm
DB05379,Drugs.com,http://www.drugs.com/cdi/misoprostol.html
APRD00883,RxList,http://www.rxlist.com/cgi/generic2/colesevelam.htm
APRD00883,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/wel1551.shtml
APRD00883,Drugs.com,http://www.drugs.com/cdi/colesevelam.html
APRD01306,RxList,http://www.rxlist.com/cgi/generic/aptivus.htm
APRD01306,Drugs.com,http://www.drugs.com/cdi/tipranavir.html
APRD00610,RxList,http://www.rxlist.com/cgi/generic3/mesoridazine.htm
APRD00610,Drugs.com,http://www.drugs.com/mtm/mesoridazine.html
APRD00747,Drugs.com,http://www.drugs.com/cdi/maprotiline.html
APRD01158,Drugs.com,http://www.drugs.com/cdi/oxymetazoline-solution.html
APRD00919,RxList,http://www.rxlist.com/cgi/generic3/diethprop.htm
APRD00919,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ten1435.shtml
APRD00919,Drugs.com,http://www.drugs.com/cdi/diethylpropion.html
APRD00277,RxList,http://www.rxlist.com/cgi/generic/salmeterol.htm
APRD00277,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ser1401.shtml
APRD00277,Drugs.com,http://www.drugs.com/cdi/salmeterol.html
APRD01090,RxList,http://www.rxlist.com/cgi/generic/meclofen.htm
APRD00562,RxList,http://www.rxlist.com/cgi/generic2/zalcit.htm
APRD00562,Drugs.com,http://www.drugs.com/cdi/zalcitabine.html
APRD00905,RxList,http://www.rxlist.com/cgi/generic2/demecarium.htm
APRD00905,Drugs.com,http://www.drugs.com/mtm/demecarium-bromide-ophthalmic.html
EXPT00475,RxList,http://www.rxlist.com/cgi/generic/asa.htm
EXPT00475,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/asp1033.shtml
EXPT00475,Drugs.com,http://www.drugs.com/aspirin.html
APRD00654,RxList,http://www.rxlist.com/cgi/generic/faslodex.htm
APRD00654,Drugs.com,http://www.drugs.com/cdi/fulvestrant.html
APRD00505,RxList,http://www.rxlist.com/cgi/generic3/felbamate.htm
APRD00505,Drugs.com,http://www.drugs.com/cdi/felbamate.html
APRD00349,RxList,http://www.rxlist.com/cgi/generic/fexofen.htm
APRD00349,Drugs.com,http://www.drugs.com/cdi/fexofenadine.html
EXPT01940,RxList,http://www.rxlist.com/cgi/generic2/isoniaz.htm
EXPT01940,Drugs.com,http://www.drugs.com/cdi/isoniazid.html
APRD00220,RxList,http://www.rxlist.com/cgi/generic2/naratript.htm
APRD00220,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ame1018.shtml
APRD00220,Drugs.com,http://www.drugs.com/cdi/naratriptan.html
APRD00008,RxList,http://www.rxlist.com/cgi/generic2/rizatrip.htm
APRD00008,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/max1248.shtml
APRD00008,Drugs.com,http://www.drugs.com/cdi/rizatriptan.html
APRD00931,RxList,http://www.rxlist.com/cgi/generic2/dirthromycin.htm
APRD00931,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dyn1151.shtml
APRD00931,Drugs.com,http://www.drugs.com/mtm/dirithromycin.html
DB09475,RxList,http://www.rxlist.com/cgi/generic/hydrocod.htm
APRD00569,RxList,http://www.rxlist.com/cgi/generic/norgestimest.htm
APRD00466,RxList,http://www.rxlist.com/cgi/generic3/carboplat.htm
APRD00466,Drugs.com,http://www.drugs.com/cdi/carboplatin.html
APRD00342,RxList,http://www.rxlist.com/cgi/generic/methprd.htm
APRD00342,Drugs.com,http://www.drugs.com/methylprednisolone.html
APRD00678,RxList,http://www.rxlist.com/cgi/generic3/pindolol.htm
APRD00678,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/pin1611.shtml
APRD00678,Drugs.com,http://www.drugs.com/cdi/pindolol.html
APRD01094,RxList,http://www.rxlist.com/cgi/generic2/mepivacaine.htm
APRD01094,Drugs.com,http://www.drugs.com/cdi/mepivacaine.html
APRD00411,RxList,http://www.rxlist.com/cgi/generic3/zaleplon.htm
APRD00411,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/son1537.shtml
APRD00411,Drugs.com,http://www.drugs.com/cdi/zaleplon.html
APRD00831,RxList,http://www.rxlist.com/cgi/generic4/xibrom.htm
APRD00831,Drugs.com,http://www.drugs.com/cdi/bromfenac.html
APRD00012,RxList,http://www.rxlist.com/cgi/generic2/apraclonidine.htm
APRD00012,Drugs.com,http://www.drugs.com/cdi/apraclonidine-drops.html
APRD00960,RxList,http://www.rxlist.com/cgi/generic2/ethiodol.htm
APRD01247,RxList,http://www.rxlist.com/cgi/generic2/telmisartan.htm
APRD01247,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mic1592.shtml
APRD01247,Drugs.com,http://www.drugs.com/cdi/telmisartan.html
APRD00324,RxList,http://www.rxlist.com/cgi/generic3/clarinex.htm
APRD00324,Drugs.com,http://www.drugs.com/cdi/desloratadine.html
APRD01106,RxList,http://www.rxlist.com/cgi/generic2/methyl.htm
APRD01106,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ald1012.shtml
APRD01106,Drugs.com,http://www.drugs.com/cdi/methyldopa.html
APRD00580,RxList,http://www.rxlist.com/cgi/generic3/alosetron.htm
APRD00580,Drugs.com,http://www.drugs.com/cdi/alosetron.html
APRD00124,RxList,http://www.rxlist.com/cgi/generic2/dactinomycin.htm
APRD00124,Drugs.com,http://www.drugs.com/cdi/dactinomycin.html
APRD01323,RxList,http://www.rxlist.com/cgi/generic/selsun.htm
APRD01323,Drugs.com,http://www.drugs.com/cdi/selenium-foam.html
APRD00813,RxList,http://www.rxlist.com/cgi/generic/optivar.htm
APRD00813,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/opt1673.shtml
APRD00813,Drugs.com,http://www.drugs.com/cdi/azelastine-spray.html
APRD00619,RxList,http://www.rxlist.com/cgi/generic/ezetimibe.htm
APRD00619,Drugs.com,http://www.drugs.com/ezetimibe.html
APRD01327,RxList,http://www.rxlist.com/cgi/generic2/canaversenate.htm
APRD00360,RxList,http://www.rxlist.com/cgi/generic2/dipyrid.htm
APRD00360,Drugs.com,http://www.drugs.com/cdi/dipyridamole.html
APRD00483,RxList,http://www.rxlist.com/cgi/generic3/ketek.htm
APRD00483,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ket1695.shtml
APRD00483,Drugs.com,http://www.drugs.com/cdi/telithromycin.html
APRD00691,RxList,http://www.rxlist.com/cgi/generic/estinyl.htm
APRD01076,RxList,http://www.rxlist.com/cgi/generic2/lomefloxacin.htm
APRD01076,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/max1249.shtml
APRD01076,Drugs.com,http://www.drugs.com/cdi/lomefloxacin.html
APRD00893,Drugs.com,http://www.drugs.com/cdi/cyclopentolate.html
APRD01213,RxList,http://www.rxlist.com/cgi/generic4/rozerem.htm
APRD01213,Drugs.com,http://www.drugs.com/cdi/ramelteon.html
APRD00406,RxList,http://www.rxlist.com/cgi/generic/physostigmine.htm
APRD00406,Drugs.com,http://www.drugs.com/mtm/physostigmine-ophthalmic.html
APRD00140,RxList,http://www.rxlist.com/cgi/generic/isotret.htm
APRD00140,Drugs.com,http://www.drugs.com/cdi/isotretinoin.html
APRD00641,RxList,http://www.rxlist.com/cgi/generic/foradil.htm
APRD00641,Drugs.com,http://www.drugs.com/cdi/formoterol.html
APRD00134,Drugs.com,http://www.drugs.com/cdi/nandrolone.html
APRD00924,Drugs.com,http://www.drugs.com/cdi/dimenhydrinate.html
DB06583,RxList,http://www.rxlist.com/cgi/generic3/glycopyrrolate.htm
DB06583,Drugs.com,http://www.drugs.com/cdi/glycopyrrolate.html
APRD00499,RxList,http://www.rxlist.com/cgi/generic3/cytarabine.htm
APRD00499,Drugs.com,http://www.drugs.com/cdi/cytarabine.html
APRD00085,RxList,http://www.rxlist.com/cgi/generic3/dopamine.htm
APRD00085,Drugs.com,http://www.drugs.com/cdi/dopamine.html
APRD00321,RxList,http://www.rxlist.com/cgi/generic2/rivastig.htm
APRD00321,Drugs.com,http://www.drugs.com/cdi/rivastigmine.html
APRD00144,RxList,http://www.rxlist.com/cgi/generic3/exemest.htm
APRD00144,Drugs.com,http://www.drugs.com/cdi/exemestane.html
APRD00030,RxList,http://www.rxlist.com/cgi/generic/oxaproz.htm
APRD00030,Drugs.com,http://www.drugs.com/cdi/oxaprozin.html
APRD01105,Drugs.com,http://www.drugs.com/mtm/methyl-aminolevulinate-topical.html
APRD00811,RxList,http://www.rxlist.com/cgi/generic/azathioprine.htm
APRD00811,Drugs.com,http://www.drugs.com/cdi/azathioprine.html
APRD00013,RxList,http://www.rxlist.com/cgi/generic3/neomy.htm
APRD00013,Drugs.com,http://www.drugs.com/cdi/neomycin.html
APRD00808,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rid1379.shtml
APRD00808,Drugs.com,http://www.drugs.com/cdi/auranofin.html
APRD00015,RxList,http://www.rxlist.com/cgi/generic/gabapent.htm
APRD00015,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/neu1289.shtml
APRD00015,Drugs.com,http://www.drugs.com/gabapentin.html
DB05847,RxList,http://www.rxlist.com/cgi/generic2/doxor.htm
DB05847,Drugs.com,http://www.drugs.com/cdi/doxorubicin.html
APRD00270,RxList,http://www.rxlist.com/cgi/generic3/frova.htm
APRD00270,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fro1622.shtml
APRD00270,Drugs.com,http://www.drugs.com/cdi/frovatriptan.html
APRD00092,RxList,http://www.rxlist.com/cgi/generic/hctz.htm
APRD00092,Drugs.com,http://www.drugs.com/hctz.html
APRD00553,RxList,http://www.rxlist.com/cgi/generic/duoneb.htm
APRD00110,RxList,http://www.rxlist.com/cgi/generic2/levobupivacaine.htm
APRD00336,RxList,http://www.rxlist.com/cgi/generic/cromolyn.htm
EXPT01540,RxList,http://www.rxlist.com/cgi/generic/vitrasert.htm
EXPT01540,Drugs.com,http://www.drugs.com/cdi/ganciclovir-implant.html
APRD00023,RxList,http://www.rxlist.com/cgi/generic2/hydroxyurea.htm
APRD00023,Drugs.com,http://www.drugs.com/cdi/hydroxyurea.html
APRD01066,RxList,http://www.rxlist.com/cgi/generic2/letroz.htm
APRD01066,Drugs.com,http://www.drugs.com/cdi/letrozole.html
APRD01262,RxList,http://www.rxlist.com/cgi/generic3/tioconaz.htm
APRD01262,Drugs.com,http://www.drugs.com/cdi/tioconazole.html
APRD00664,RxList,http://www.rxlist.com/cgi/generic2/busulfan.htm
APRD00664,Drugs.com,http://www.drugs.com/cdi/busulfan.html
DB05335,RxList,http://www.rxlist.com/cgi/generic/ketoprof.htm
DB05335,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/oru1313.shtml
DB05335,Drugs.com,http://www.drugs.com/cdi/ketoprofen.html
APRD00944,RxList,http://www.rxlist.com/cgi/generic3/edrophonium.htm
APRD00944,Drugs.com,http://www.drugs.com/mtm/edrophonium.html
EXPT02271,RxList,http://www.rxlist.com/cgi/generic3/metopirone.htm
EXPT02271,Drugs.com,http://www.drugs.com/cdi/metyrapone.html
APRD00872,RxList,http://www.rxlist.com/cgi/generic3/sensipar.htm
APRD00872,Drugs.com,http://www.drugs.com/cdi/cinacalcet.html
APRD00876,RxList,http://www.rxlist.com/cgi/generic/olux.htm
APRD00876,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tem1431.shtml
APRD00876,Drugs.com,http://www.drugs.com/cdi/clobetasol-cream.html
APRD00141,RxList,http://www.rxlist.com/cgi/generic2/balsalazide.htm
APRD00141,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/col1560.shtml
APRD00141,Drugs.com,http://www.drugs.com/cdi/balsalazide.html
APRD00076,RxList,http://www.rxlist.com/cgi/generic3/gantanol.htm
APRD00233,RxList,http://www.rxlist.com/cgi/generic/glybur.htm
APRD00547,RxList,http://www.rxlist.com/cgi/generic/minocycline.htm
APRD00547,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/min1270.shtml
APRD00547,Drugs.com,http://www.drugs.com/minocycline.html
APRD00075,RxList,http://www.rxlist.com/cgi/generic3/guanfacine.htm
APRD00075,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1657.shtml
APRD00075,Drugs.com,http://www.drugs.com/cdi/guanfacine.html
APRD00051,RxList,http://www.rxlist.com/cgi/generic3/bethane.htm
APRD00051,Drugs.com,http://www.drugs.com/cdi/bethanechol.html
APRD00528,RxList,http://www.rxlist.com/cgi/generic/isomono2.htm
APRD00528,Drugs.com,http://www.drugs.com/isosorbide_mononitrate.html
DB09528,RxList,http://www.rxlist.com/cgi/generic3/phytonadione.htm
DB09528,Drugs.com,http://www.drugs.com/cdi/phytonadione.html
APRD00374,RxList,http://www.rxlist.com/cgi/generic2/felo.htm
APRD00374,PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=ple1339.html&contentName=Plendil&contentId=593
APRD00374,Drugs.com,http://www.drugs.com/cdi/felodipine.html
EXPT02208,Drugs.com,http://www.drugs.com/cdi/mycophenolic-acid-delayed-release-tablets.html
APRD00795,Drugs.com,http://www.drugs.com/cdi/amlexanox.html
APRD00401,RxList,http://www.rxlist.com/cgi/generic/ketocon.htm
APRD00401,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/niz1297.shtml
APRD00401,Drugs.com,http://www.drugs.com/cdi/ketoconazole.html
APRD00413,RxList,http://www.rxlist.com/cgi/generic/irbesart.htm
APRD00413,Drugs.com,http://www.drugs.com/cdi/irbesartan.html
APRD00687,RxList,http://www.rxlist.com/cgi/generic2/topotec.htm
APRD00687,Drugs.com,http://www.drugs.com/cdi/topotecan.html
APRD00167,RxList,http://www.rxlist.com/cgi/generic/colbenemid.htm
APRD00167,Drugs.com,http://www.drugs.com/cdi/probenecid.html
APRD01096,RxList,http://www.rxlist.com/cgi/generic2/mercaptopurine.htm
APRD01096,Drugs.com,http://www.drugs.com/cdi/mercaptopurine.html
APRD00509,RxList,http://www.rxlist.com/cgi/generic3/procain.htm
APRD00509,Drugs.com,http://www.drugs.com/cdi/procainamide.html
APRD00146,RxList,http://www.rxlist.com/cgi/generic2/tolter.htm
APRD00146,Drugs.com,http://www.drugs.com/cdi/tolterodine.html
APRD00525,RxList,http://www.rxlist.com/cgi/generic/seleg.htm
APRD00525,Drugs.com,http://www.drugs.com/cdi/selegiline.html
DB09545,RxList,http://www.rxlist.com/cgi/generic3/fenofibrate.htm
DB09545,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1550.shtml
DB09545,Drugs.com,http://www.drugs.com/fenofibrate.html
APRD01251,RxList,http://www.rxlist.com/cgi/generic2/thalidom.htm
APRD01251,Drugs.com,http://www.drugs.com/cdi/thalidomide.html
APRD00118,RxList,http://www.rxlist.com/cgi/generic2/melph.htm
APRD00118,Drugs.com,http://www.drugs.com/cdi/melphalan.html
APRD00221,RxList,http://www.rxlist.com/cgi/generic3/namenda.htm
APRD00221,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1682.shtml
APRD00221,Drugs.com,http://www.drugs.com/cdi/memantine.html
APRD00996,RxList,http://www.rxlist.com/cgi/generic3/gatifloxacin.htm
APRD00996,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zym1676.shtml
APRD00996,Drugs.com,http://www.drugs.com/cdi/gatifloxacin-drops.html
EXPT02777,RxList,http://www.rxlist.com/cgi/generic2/rifampin.htm
EXPT02777,Drugs.com,http://www.drugs.com/cdi/rifampin.html
APRD01298,Drugs.com,http://www.drugs.com/cdi/lubiprostone.html
APRD00978,RxList,http://www.rxlist.com/cgi/generic2/fluocin.htm
APRD00978,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lid1227.shtml
APRD00978,Drugs.com,http://www.drugs.com/cdi/fluocinonide-cream.html
APRD00216,RxList,http://www.rxlist.com/cgi/generic/abavir.htm
APRD00216,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1527.shtml
APRD00216,Drugs.com,http://www.drugs.com/cdi/abacavir.html
APRD00372,RxList,http://www.rxlist.com/cgi/generic/ibup.htm
APRD00372,Drugs.com,http://www.drugs.com/ibuprofen.html
DB11612,RxList,http://www.rxlist.com/cgi/generic3/pengk.htm
APRD01266,RxList,http://www.rxlist.com/cgi/generic3/tocainide.htm
APRD01266,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ton1451.shtml
APRD01266,Drugs.com,http://www.drugs.com/mtm/tocainide.html
APRD00942,RxList,http://www.rxlist.com/cgi/generic2/phospholine.htm
APRD00942,Drugs.com,http://www.drugs.com/cdi/echothiophate-eye-drops.html
EXPT02728,RxList,http://www.rxlist.com/cgi/generic2/praziquantel.htm
EXPT02728,Drugs.com,http://www.drugs.com/cdi/praziquantel.html
APRD00469,RxList,http://www.rxlist.com/cgi/generic3/norfloxacin.htm
