drugbank-id,title,url
DB11094,Vitamin D Supplementation: An Update,https://www.uspharmacist.com/article/vitamin-d-supplementation-an-update
DB11095,FDA label,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021271s006lbl.pdf
DB11096,Dermapproved,http://dermapproved.com/active-ingredients/meradimate
DB11097,"European Medicines Agency: Community Herbal Monograph on Plantago afar L. et. Plantago indica L., semen",http://www.ema.europa.eu/docs/en_GB/document_library/Herbal_-_Community_herbal_monograph/2009/12/WC500018447.pdf
DB11098,Efferk monograph,http://www.efferk.com/images/PIEffer-K25.pdf
DB11100,Toxnet Toxicology Data Network: Allantoin,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+7490
DB11104,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203684s001lbl.pdf
DB11105,Food and Drug Administration: Safety and Effecrtiveness for Health Care Antiseptics; Topical Antimicrobial Drug Products for Over-the-Counter Human Use; Proposed Amendment of the Tentative Final Monograph; Reopening of Administrative Record,https://www.fda.gov/downloads/AboutFDA/ReportsManualsForms/Reports/EconomicAnalyses/UCM447035.pdf
DB11107,FDA CFR - Code of Federal Regulations Title 21 Sec. 184.1077 Potassium acid tartrate,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=184.1077
DB11110,Supplements manufacturer,https://www.nowfoods.com/supplements/magnesium-citrate-softgels
DB11112,An evaluation of the effect ov lanolin in healing nipple injuries,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002008000100002
DB11114,Sigma-Aldrich: Eucalyptus oil Profile,https://www.sigmaaldrich.com/life-science/nutrition-research/learning-center/plant-profiler/eucalyptus0.html
DB11115,"ENSULIZOLE: material safety data sheet - Cymit Quimica, SL",http://www.cymitquimica.com/uploads/products/45/pdf/1530809-msds.pdf
DB11117,Arkema: Oleris® Undecylenic acid,https://www.arkema.com/en/products/product-finder/product-viewer/Oleris-Undecylenic-acid/
DB11118,Ammonia - National Library of Medicine HSDB Database - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+162
DB11119,"Dailymed - IODOPEN SODIUM IODIDE- sodium iodide injection, solution ",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a601734d-e6f4-414e-8a13-f4c0c391b30b
DB11120,ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/8006-64-2
DB11121,Electronic Medicines Compendium: Dettol (chloroxylenol) Liquid Monograph,https://www.medicines.org.uk/emc/product/5633
DB11123,SODIUM HYPOCHLORITE - National Library of Medicine Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+748
DB11125,BENZETHONIUM CHLORIDE - National Library of Medicine HSDB Database,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+567
DB11126,DRUGS.COM,https://www.drugs.com/mmx/calcium-gluceptate-and-calcium-gluconate.html
DB11127,Selenoprotein P,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2763998/
DB11129,CFR - Code of Federal Regulations Title 21: Sec. 310.534 Drug products containing active ingredients offered over-the-counter (OTC) for human use as oral wound healing agents.,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=310.534
DB11130,Health partners,https://www.healthpartners.com/ucm/groups/public/@hp/@public/@ime/@content/documents/documents/cntrb_031044.pdf
DB11131,Oleoresin Capsicum Toxicology Evaluation and Hazard Review,http://prod.sandia.gov/techlib/access-control.cgi/1995/952129.pdf
DB11133,Lovaza FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021654s034lbl.pdf
DB11134,European Food Safety Authority (EFSA): Copper(II) oxide as a source of copper added for nutritional purposes,https://efsa.onlinelibrary.wiley.com/doi/pdf/10.2903/j.efsa.2009.1089
DB11136,Dailymed Label: DIVISTA - chromium picolinate capsule ,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06c485cd-ee30-44f2-be63-bb98f8d1a907
DB11140,Drugs.com Sodium Chromate CR 51 product label,https://www.drugs.com/pro/sodium-chromate-cr-51.html
DB11143,IPCS INCHEM: p-cresol,http://www.inchem.org/documents/icsc/icsc/eics0031.htm
DB11145,IARC Monographs Volume 13,http://monographs.iarc.fr/ENG/Monographs/vol1-42/mono13.pdf
DB11148,Tesis ,https://openaccess.leidenuniv.nl/bitstream/handle/1887/12865/Thesis.pdf?sequence=1
DB11150,"NDA, Barium Sulfate",https://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/DevelopmentResources/UCM489008.pdf
DB11151,Chlorine and sodium hydroxide,http://scifun.chem.wisc.edu/CHEMWEEK/ChlorineSodiumHydroxide2017.pdf
DB11153,"InCHEM, Potassium Hydroxide",http://www.inchem.org/documents/sids/sids/potassiumhyd.pdf
DB11155,"Triclocarban, PuBMED",https://pubchem.ncbi.nlm.nih.gov/compound/Triclocarban
DB11156,MSD vet manual,https://www.msdvetmanual.com/pharmacology/anthelmintics/pharmacokinetics-of-anthelmintics
DB11157,Prophase Definition,https://www.nature.com/scitable/definition/prophase-189
DB11158,ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0921042396803005
DB11160,SMPDB: Phenyltoloxamine H1-Antihistamine Action,http://smpdb.ca/view/SMP58916
DB11164,Heart and stroke foundation,http://www.heartandstroke.ca/stroke/what-is-stroke
DB11166,ATryn monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ed3eaf69-1cbd-4b01-a6fa-1fe02c90c3e1
DB11168,European Food Safety Authority (EFSA): Opinion on Calcium L-threonate for use as a source of calcium in food supplements,https://efsa.onlinelibrary.wiley.com/doi/epdf/10.2903/j.efsa.2008.866
DB11171,FDA Code of Federal Regulations,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=184.1307
DB11180,Tetrofosmin monograph,https://www3.gehealthcare.com/~/media/documents/us-global/products/nuclear-imaging-agents_non-gatekeeper/clinical%20product%20info/myoview/gehealthcare_myoview-30ml-prescribing-information.pdf?Parent=%7B8676C68D-813E-43A2-BBB8-036FD061A97B%7D
DB11185,"Derm Net NZ, Benzophenone",https://www.dermnetnz.org/topics/allergy-to-benzophenone/
DB11191,"Cobamamide, Drugs.com",https://www.drugs.com/international/cobamamide.html
DB11200,"Breast Cancer Organization, UK",https://www.breastcanceruk.org.uk/science-and-research/background-briefings/aluminium-salts/
DB11201,Medicine.net: menthol and methylsalicylate,https://www.medicinenet.com/methyl_salicylate_and_menthol-topical/article.htm
DB11202,IPCS INCHEM: Quaternary ammonium profile,http://www.inchem.org/documents/pims/chemical/pimg022.htm
DB11221,BENZOPHENONE - National Library of Medicine HSDB Database - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+6809
DB11226,Hallstar: SolaStay S1 Product Profile,https://www.hallstar.com/product/solastay-s1/
DB11228,Webmd,http://www.webmd.com/drugs/2/drug-6391/methylcellulose-laxative-oral/details
DB11234,FDA Packaging label: Shrimp-derived chitosan,https://www.fda.gov/downloads/Food/IngredientsPackagingLabeling/GRAS/NoticeInventory/ucm337459.pdf
DB11239,Influence of Lifestyle Factors on Breast Cancer Risk,https://www.karger.com/Article/Abstract/369571
DB11242,"Gelatin, Lab Grade",https://beta-static.fishersci.com/content/dam/fishersci/en_US/documents/programs/education/regulatory-documents/sds/chemicals/chemicals-g/S25335.pdf
DB11248,The pharmacokinetics of zinc from zinc gluconate: a comparison with zinc oxide in healthy men,https://www.researchgate.net/publication/7397767_The_pharmacokinetics_of_zinc_from_zinc_gluconate_a_comparison_with_zinc_oxide_in_healthy_men
DB11251,Researchgate,https://www.researchgate.net/publication/244357310_Antioxidant_activities_of_tocopherols
DB11254,IPCS INCHEM 4-Hexylresorcinol Profile,http://www.inchem.org/documents/jecfa/jecmono/v35je04.htm
DB11256,Dailymed L-Methyl-MC-NAC Tablets,https://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=177531
DB11271,Health Canada Approved ingredients list,https://www.canada.ca/en/public-health/services/antibiotic-antimicrobial-resistance/animals/veterinary-antimicrobial-sales-reporting/list-a.html
DB11278,Family Practice Notebook: Sympathomimetics,https://fpnotebook.com/Pharm/Alternative/Ephdrn.htm
DB11282,NIH Toxnet: Diethyltoluamide Profile,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+1582
DB11294,Spherusol Monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=77108624-4771-4886-a3e2-b2625c444d1b
DB11300,EMEA European Medicines Agency Withdrawal Assessment Report for Recothrom (thrombin alpha),http://www.ema.europa.eu/docs/en_GB/document_library/Application_withdrawal_assessment_report/human/001063/WC500076372.pdf
DB11304,"Simultaneous determination of phenoxyethanol and its major metabolite, phenoxyacetic acid, in rat biological matrices by LC–MS/MS with polarity switching: Application to ADME studies",https://www.sciencedirect.com/science/article/pii/S003991401530031X
DB11305,"Final Report on the Safety Assessment of Quaternium-18, Quaternium-18 Hectorite, and Quaternium-18 Bentonite",http://journals.sagepub.com/doi/pdf/10.3109/10915818209013148
DB11321,NIH NCCIH Clinical Digest for Health Professionals: Omega-3 Fatty Acids - What the Science Says,https://nccih.nih.gov/health/providers/digest/omega3s-science
DB11323,Clinical Pharmacokinetics of the Salicylates,https://link.springer.com/article/10.2165/00003088-198510020-00004
DB11324,"Nonivamide, a capsaicin analog, increases dopamine and serotonin release in SH‐SY5Y cells via a TRPV1‐independent pathway",https://onlinelibrary.wiley.com/doi/pdf/10.1002/mnfr.201200846
DB11326,Boric Acid - National Toxicology Program - NIH,https://ntp.niehs.nih.gov/ntp/htdocs/lt_rpts/tr324.pdf
DB11327,Fungicide,https://www.britannica.com/science/fungicide
DB11328,Sotradecol,http://www.angiodynamics.com/uploads/pdf/120711-044819_Sotradecol%20Dilution%20Chart.pdf
DB11332,"KL4 Surfactant, WindTree",http://www.windtreetx.com/kl4-surfactant-technology2/
DB11338,Eugenol Overview,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/eugenol
DB11341,Ichthyol official website,http://www.ichthyol.com/ichthammol_1.html
DB11345,CAMPHOR - National Library of Medicine HSDB Database,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+37
DB11053,HSDB: Calcium Phosphate,http://toxnet.nlm.nih.gov/cgi-bin/sis/search2/r?dbs+hsdb:@term+@DOCNO+879
DB11358,EMA,http://www.ema.europa.eu/docs/en_GB/document_library/Herbal_-_HMPC_assessment_report/2012/04/WC500124922.pdf
DB11359,Monograph,https://pubchem.ncbi.nlm.nih.gov/compound/guaiacol#section=Pharmacology-and-Biochemistry
DB11361,Liniment balsamic,https://vision1cycling.com/zdorove/116563-liniment-balzamicheskiy-po-vishnevskomu-za-i-protiv.html
DB11364,AIFA: Pidotimod Summary of Product Characteristics,https://drive.google.com/open?id=0B2K5buBGjy5rSHQ2dTFlVk5LazQ
DB11365,Senokot Tablet Product Information,https://www.medicines.org.uk/emc/medicine/6883
DB11431,Luxembourg Institute of Health,https://www.lih.lu/blog/our-news-1/post/a-new-treatment-against-river-blindness-lih-contributed-to-clinical-trials-for-moxidectin-194
DB11482,Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do
DB11563,Sebelipase alfa FDA Approval,http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm476013.htm
DB11570,FDA - CFR - Code of Federal Regulations Title 21: PART 352 -- SUNSCREEN DRUG PRODUCTS FOR OVER-THE-COUNTER HUMAN USE [STAYED INDEFINITELY],https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=352.50
DB11571,EMEA European Medicines Agency Withdrawal Assessment Report for Recothrom (thrombin alpha),http://www.ema.europa.eu/docs/en_GB/document_library/Application_withdrawal_assessment_report/human/001063/WC500076372.pdf
DB11572,EMEA European Medicines Agency Withdrawal Assessment Report for Recothrom (thrombin alpha),http://www.ema.europa.eu/docs/en_GB/document_library/Application_withdrawal_assessment_report/human/001063/WC500076372.pdf
DB11574,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view
DB11575,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view
DB11577,Indigo carmine,https://www.sigmaaldrich.com/catalog/product/sigma/57000?lang=en&region=CA
DB11582,"Review of the toxicology, pharmacodynamics and pharmacokinetics of thiocolchicoside, a GABA-agonist muscle relaxant with anti-inflammatory and analgesic actions",https://www.researchgate.net/publication/291818675_Review_of_the_toxicology_pharmacodynamics_and_pharmacokinetics_of_thiocolchicoside_a_GABA-agonist_muscle_relaxant_with_anti-inflammatory_and_analgesic_actions
DB11583,Quaternary ammonium compounds,http://www.inchem.org/documents/pims/chemical/pimg022.htm#PartTitle:6.%20%20KINETICS
DB11584,Conditioned Place Preference,https://www.ncbi.nlm.nih.gov/books/NBK5229/
DB11585,"Chemical & Engineering News: After More Than A Decade, FDA Still Won't Allow New Sunscreens",https://cen.acs.org/articles/93/i20/Decade-FDA-Still-Wont-Allow.html
DB11586,Autralian Public Assessment,https://www.tga.gov.au/sites/default/files/auspar-asunaprevir-151214.pdf
DB11587,Dalmacol,http://sante.canoe.ca/drug/getdrug/dalmacol
DB11588,Praxair website,http://www.praxair.com/gases/buy-carbon-monoxide-gas
DB11589,FDA Code of Federal Regulations (CFR) Title 21 Sec. 868.1670 Neon gas analyzer,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=868.1670
DB11590,Material Safety Data Sheet Thimerosal MSDS,http://www.sciencelab.com/msds.php?msdsId=9925236
DB11596,product info,http://davisplus.fadavis.com/3976/meddeck/pdf/levoleucovorincalcium.pdf
DB11597,RhoGam (Rho(D) Immune Globulin intramuscular injection) product information,http://www.ctint.org/inserts/RhoGam_insert.pdf
DB11598,FDA label,https://www.fda.gov/downloads/BiologicsBloodVaccines/BloodBloodProducts/ApprovedProducts/LicensedProductsBLAs/FractionatedPlasmaProducts/UCM134045.pdf
DB11601,World Health Organization Model List of Essential Medicines (19th List),http://www.who.int/medicines/publications/essentialmedicines/EML_2015_FINAL_amended_NOV2015.pdf?ua=1
DB11602,Cellosize product information,http://www.dow.com/assets/attachments/industry/building_construction/Cellosize_brochure.pdf
DB11605,Myrrh Monograph Natural Medicines Database,"https://naturalmedicines.therapeuticresearch.com/databases/food,-herbs-supplements/professional.aspx?productid=570"
DB11606,Obizur Product Information,http://www.guildlink.com.au/gc/ws/zi/pi.cfm?product=zipobizu10317
DB11610,KEGG: Oxilofrine,http://www.genome.jp/dbget-bin/www_bget?dr:D08314
DB11611,FDA Clinical Pharmacology and Biopharmaceutics Review,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208073Orig1s000ClinPharmR.pdf
DB11613,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view
DB11619,Gestrinone,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1868702
DB11621,Virizig,http://varizig.com/capage/_uploads/documents/VariZIG_approved_PM_Jan_2008_English.pdf
DB11626,EMA: Tasonermin Scientific Discussion,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Scientific_Discussion/human/000206/WC500052375.pdf
DB10993,Engerix-B Monograph ,http://ca.gsk.com/media/590068/engerix-b.pdf
DB11630,EMA: Temoporfin Scientific Discussion,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Scientific_Discussion/human/000318/WC500024394.pdf
DB11632,"Pharmacological Profile of Opicapone, a Third Generation Nitrocatechol COMT Inhibitor, in the Rat",https://www.fasebj.org/doi/abs/10.1096/fasebj.29.1_supplement.771.15
DB11633,"EMA Label: Cresemba, Isavuconazole - European Medicines Agency - Europa EU",http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002734/WC500196128.pdf
DB11635,α-TOCOPHEROL β-OXIDATION LOCALIZED TO RAT LIVER MITOCHONDRIA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2818260/
DB11637,"Deltyba, INN-Delamanid - European Medicines Agency - Europa EU",http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002552/WC500166232.pdf
DB11638,WHO: Guidelines for the Treatment of Malaria 3rd Edition,http://apps.who.int/iris/bitstream/10665/162441/1/9789241549127_eng.pdf?ua=1&ua=1
DB11639,EMA Label: InductOs Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000408/WC500032317.pdf
DB11640,Harvard Law Blog: Jacobus and Catalyst Continue to Race for Approval of LEMS Drug,http://blogs.harvard.edu/billofhealth/2016/02/22/jacobus-and-catalyst-approval/
DB11641,EMA Label (SUMMARY OF PRODUCT CHARACTERISTICS): Javlor,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000983/WC500039604.pdf
DB11642,"Wakix, INN-pitolisant - European Medicines Agency - Europa EU: Assessment report",http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/002616/WC500204749.pdf
DB11644,PFIZER RECEIVES FDA FAST TRACK DESIGNATION FOR TAFAMIDIS FOR TRANSTHYRETIN CARDIOMYOPATHY,http://www.pfizer.com/news/press-release/press-release-detail/pfizer_receives_fda_fast_track_designation_for_tafamidis_for_transthyretin_cardiomyopathy
DB11699,Article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014558/
DB11703,Astra Zeneca Press Release: US FDA Approves Astrazeneca's Calquence for Adult Patients with Previously-Treated Mantle Cell Lymphoma,https://www.astrazeneca.com/content/astraz/media-centre/press-releases/2017/us-fda-approves-astrazenecas-calquence-acalabrutinib-for-adult-patients-with-previously-treated-mantle-cell-lymphoma-24102017.html#!
DB11712,Vertex news,http://investors.vrtx.com/releasedetail.cfm?releaseid=1038173
DB11714,Durvalumab IMGT/mAb-DB card,http://www.imgt.org/mAb-DB/mAbcard?AbId=528
DB11730,FDA approval,https://novartis.gcs-web.com/LEE011-US-FDA-Approval
DB11735,ScienceDirect: Galactose Profile,https://www.sciencedirect.com/topics/medicine-and-dentistry/galactose
DB11737,Wikipedia,https://en.wikipedia.org/wiki/Icotinib
DB11767,Kevzara product monograph,https://pdf.hres.ca/dpd_pm/00037766.PDF
DB11776,article,https://www.ncbi.nlm.nih.gov/pubmed/24846347
DB11793,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208447lbl.pdf
DB11799,BICTEGRAVIR SODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/122197537
DB11827,Clinical trials,https://clinicaltrials.gov/ct2/show/results/NCT02411929?sect=Xgf0156#outcome10
DB11901,FDA Press Announcements: FDA approves new treatment for a certain type of prostate cancer using novel clinical trial endpoint,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm596768.htm
DB11921,FDA label,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208684s000,208685s000lbl.pdf"
DB11945,IMGT/mAb-DB card: Avelumab ,http://imgt.org/mAb-DB/mAbcard?AbId=512
DB05985,Binimetinib inhibits MEK and is effective against neuroblastoma tumor cells with low NF1 expression,https://bmccancer.biomedcentral.com/articles/10.1186/s12885-016-2199-z
DB11988,FDA Press Announcements: FDA approves new drug to treat multiple sclerosis,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm549325.htm
DB11989,FDA: Benznidazole Announcement,https://www.fda.gov/newsevents/newsroom/pressannouncements/ucm573942.htm
DB11994,WHO Diacerein: Restricted Use,http://www.who.int/medicines/publications/druginformation/DI_28-2_SafetyEfficacy.pdf
DB11995,Avatrombopag Gains FDA Approval for Patients with Chronic Liver Disease,https://www.specialtypharmacytimes.com/news/avatrombopag-gains-fda-approval-for-patients-with-chronic-liver-disease
DB12001,FDA approves new treatment for certain advanced or metastatic breast cancers,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm578071.htm
DB12010,Fostamatinib FDA Approval,https://www.fda.gov/drugs/informationondrugs/approveddrugs/ucm604956.htm
DB06024,Astra Zeneca news,https://www.astrazeneca.com/media-centre/press-releases/2017/fasenra-benralizumab-receives-us-fda-approval-for-severe-uncontrolled-eosinophilic-asthma-14112017.html
DB12026,FDA News Release: FDA approves Vosevi for Hepatitis C,https://www.fda.gov/newsevents/newsroom/pressannouncements/ucm567467.htm
DB12070,FDA Approved Drugs: Letermovir,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&applno=209939
DB12095,FDA Review- Telotristat ,http://www.lexpharma.com/media-center/news/525-fda-extends-pdufa-date-for-telotristat-etiprate-for-the-treatment-of-carcinoid-syndrome
DB12159,FDA Approval,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm549078.htm
DB12243,Mitsubishi Tanabe Pharma Corporation Radicut Label,http://www.e-search.ne.jp/~jpr/PDF/MT18.PDF
DB12267,FDA Reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208772Orig1s000MultidisciplineR.pdf
DB12278,The N-Oxide Metabolite Contributes to Bladder Selectivity Resulting from Oral Propiverine: Muscarinic Receptor Binding and Pharmacokinetics,http://dmd.aspetjournals.org/content/38/8/1314
DB12328,NLM Toxnet: Catharidine,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+2181
DB12332,FDA List of Cleared or Approved Companion Diagnostic Devices (In Vitro and Imaging Tools),https://www.fda.gov/MedicalDevices/ProductsandMedicalProcedures/InVitroDiagnostics/ucm301431.htm
DB12483,FDA Press Announcements: FDA approves new treatment for adults with relapsed follicular lymphoma,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm576129.htm
DB12532,EMA Herbal substances,http://www.ema.europa.eu/ema/pages/includes/document/open_document.jsp?webContentId=WC500163679
DB12598,FDA Executive Summary,https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/PediatricAdvisoryCommittee/UCM543963.pdf
DB05435,Monotherapy With Anti-CD4 Monoclonal Antibody  Cuts Viral Load 10-Fold in 7 Days ,http://www.natap.org/2016/IDSA/IDSA_10.htm
DB05216,Product Announcement,http://www.emaxhealth.com/95/13668.html
DB12783,Electronic Medicines Compendium: Madopar (levodopa/benserazide hydrochloride) 200mg/50mg Hard Capsules Monograph,https://www.medicines.org.uk/emc/product/6926/smpc
DB12839,"FDA Press Announcements: FDA approves a new treatment for PKU, a rare and serious genetic disease",https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm608835.htm
DB12865,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208325Orig1s000Lbledt.pdf
DB12872,Hemophilia,https://www.hemophilia.org/Newsroom/Medical-News/FDA-Approves-First-Recombinant-von-Willebrand-Factor-Therapy
DB12965,"SILVER, ELEMENTAL - National Library of Medicine HSDB Database - Toxnet",https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+5034
DB05709,Meclocycline Phase II Trial: Oral Mucositis,https://clinicaltrials.gov/ct2/show/NCT00385515
DB13133,National Institute for Health Research,http://www.io.nihr.ac.uk/wp-content/uploads/migrated/Vonicog-alfa-Feb16.pdf
DB05761,Sciencedirect,http://www.sciencedirect.com/science/article/pii/B978032301840150013X
DB13140,FDA Monograph for Zinplava,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/761046s000lbl.pdf
DB13142,Drug Information,http://davisplus.fadavis.com/3976/meddeck/pdf/calciumglubionate.pdf
DB13144,ChemIDPlus,https://chem.nlm.nih.gov/chemidplus/rn/135968-09-1
DB13146,FDA Reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208054Orig1s000PharmR.pdf
DB13147,FDA approval,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022523_pancreaze_toc.cfm
DB13150,KCENTRA monograph ,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eee1afb8-324c-42e4-8bf0-f0c9da5e6d42
DB13152,NCBI,https://www.ncbi.nlm.nih.gov/gene?Cmd=DetailsSearch&Term=2158
DB13153,NCBI,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2958188/
DB13154,ChemSpider,http://www.chemspider.com/Chemical-Structure.13875219.html
DB13155,Toxnet,https://chem.nlm.nih.gov/chemidplus/rn/531-75-9
DB13156,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/inosine
DB13157,US Patent 3211614,https://patentimages.storage.googleapis.com/ac/fe/8b/4510bbea246636/US3211614.pdf
DB13158,ChemIdplus,https://chem.nlm.nih.gov/chemidplus/rn/25122-57-0
DB13161,CENTER FOR DRUG EVALUATION AND RESEARCH ,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/209531Orig1s000ClinPharmR.pdf
DB13164,Hanmi Pharmaceutical Olmutinib Phase I Poster,http://www.hanmi.co.kr/hanmi/img/rnd/2013_WCLC_(HM61713).pdf
DB13168,Wikipedia,https://en.wikipedia.org/wiki/Omega-6_fatty_acid
DB06377,FDA label,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208745lbl.pdf
DB13173,"Intracerebroventricular Cerliponase Alfa (BMN 190) in Children with CLN2 Disease: Interim Results from a Phase 1/2, Open-Label, Dose-Escalation Study",https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0036-1583718
DB13175,Human Metabolome Database: Rheinanthrone,http://www.hmdb.ca/metabolites/HMDB39449
DB11196,FDA code of federal regulations,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=184.1370
DB13192,Dailymed,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f77d685-e382-b2e7-2414-0d3a3448688a
DB13198,Digestion of Nucleic Acids Starts in the Stomach,https://www.nature.com/articles/srep11936
DB13200,Therapeutic Goods Administration (TGA) product Information: Lonquex,https://www.tga.gov.au/sites/default/files/auspar-lipegfilgrastim-rbe-160223-pi.pdf
DB13209,BISMUTH SUBNITRATE - National Library of Medicine HSDB Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+1608
DB13231,FDA CFR - Code of Federal Regulations Title 21: Sec. 184.1207 Calcium lactate,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=184.1207&SearchTerm=calcium%20lactate
DB13235,EPA,https://www.epa.gov/pesticides
DB13249,Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+5823
DB13257,Effect of oral iron supplementation on oxidative stress and colonic in ̄ammation in rats with induced colitis,https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1365-2036.2001.01113.x
DB13268,NIH,https://meshb.nlm.nih.gov/record/ui?name=Protozoan%20Infections
DB13269,Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do
DB13293,FDA Poisonous Plant Database,https://www.accessdata.fda.gov/scripts/plantox/detail.cfm?id=10095
DB13345,ANVISA,https://www.smerp.com.br/anvisa/?ac=prodDetail&anvisaId=108970015
DB13421,Wikigenes,https://www.wikigenes.org/e/chem/e/66377.html
DB13444,Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do
